Stname,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,,,,,,,,,,,,,,,,,,,,,
Arkansas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
California,4,3,7,2,0,5,3,3,6,3,3,2,4,0,1,8,12,13,2,17,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,3,1,3,2,2,0,1,0,2,3,2,0,1,0,2,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,,
California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,1,5,3,4,0,4,1,0,1,3,1,3,1,4,3,5,8,10,9,4,,,,,,,,,,,,,,,,,,,,,
California,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,3,3,3,2,0,3,2,0,2,2,1,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
California,1,0,1,0,0,0,1,0,2,1,3,0,4,0,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,
California,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
California,10,4,5,5,7,11,4,6,6,4,14,8,2,4,5,8,6,2,1,3,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,2,0,2,1,0,2,1,2,5,2,2,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,
California,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,2,9,6,7,2,8,11,9,8,7,11,6,0,20,6,4,2,3,4,3,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,3,1,4,4,0,3,6,3,2,3,4,1,3,6,3,3,3,0,2,8,,,,,,,,,,,,,,,,,,,,,
California,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,7,4,10,6,2,1,0,5,9,7,10,7,4,1,2,0,1,2,0,11,,,,,,,,,,,,,,,,,,,,,
California,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,1,1,5,1,1,0,0,0,0,0,1,1,1,1,0,2,2,0,0,3,,,,,,,,,,,,,,,,,,,,,
California,2,3,1,0,1,1,0,3,0,2,0,1,2,1,2,1,1,0,2,0,,,,,,,,,,,,,,,,,,,,,
California,9,6,3,4,1,3,2,2,2,1,5,6,2,0,0,0,2,0,1,3,,,,,,,,,,,,,,,,,,,,,
California,3,0,3,2,0,1,2,1,1,1,7,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,1,4,3,0,2,2,3,0,1,4,0,1,2,1,0,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,3,2,1,2,1,4,0,0,1,5,1,5,1,2,3,2,4,4,5,3,,,,,,,,,,,,,,,,,,,,,
California,3,4,2,4,2,6,3,2,0,0,1,1,0,0,0,0,1,1,3,2,,,,,,,,,,,,,,,,,,,,,
California,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,1,0,0,1,0,0,0,0,1,2,0,2,0,1,0,1,1,0,1,5,,,,,,,,,,,,,,,,,,,,,
California,9,3,7,2,4,8,9,5,3,10,10,7,6,6,7,10,7,5,7,1,,,,,,,,,,,,,,,,,,,,,
California,2,3,3,3,1,8,6,3,5,1,10,1,1,9,0,0,0,18,16,14,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,
California,1,0,0,0,0,1,0,0,1,0,0,1,0,3,3,4,2,0,2,1,,,,,,,,,,,,,,,,,,,,,
California,2,4,3,5,1,4,2,0,2,11,2,0,1,8,5,5,8,2,0,3,,,,,,,,,,,,,,,,,,,,,
California,0,1,2,3,2,0,0,2,2,9,1,5,0,7,1,3,6,3,5,3,,,,,,,,,,,,,,,,,,,,,
California,2,2,6,4,0,2,9,2,0,2,4,10,4,12,5,10,16,23,7,6,,,,,,,,,,,,,,,,,,,,,
California,5,10,1,7,3,0,6,5,2,5,7,8,6,7,6,7,4,19,9,14,,,,,,,,,,,,,,,,,,,,,
California,0,2,1,0,2,2,0,0,0,0,5,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
California,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
California,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,2,1,,,,,,,,,,,,,,,,,,,,,
California,8,6,4,9,2,9,8,9,9,10,9,3,12,7,10,12,14,16,11,10,,,,,,,,,,,,,,,,,,,,,
California,1,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,3,6,1,,,,,,,,,,,,,,,,,,,,,
California,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,1,1,1,1,3,3,0,1,0,0,1,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,0,2,0,0,0,0,0,1,0,4,2,0,1,1,0,1,1,2,0,8,,,,,,,,,,,,,,,,,,,,,
California,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,,,,,,,,,,,,,,,,,,,,,
California,2,2,1,1,2,1,0,4,2,3,4,0,2,2,0,0,6,4,3,4,,,,,,,,,,,,,,,,,,,,,
California,0,0,2,0,1,0,1,1,0,0,0,0,1,1,1,1,1,3,1,3,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,1342,1146,1313,335,330,426,355,434,530,698,331,305,225,443,437,427,310,418,289,194,,,,,,,,,,,,,,,,,,,,,
Connecticut,231,269,293,59,73,96,132,216,291,312,187,167,143,288,291,335,229,282,217,132,,,,,,,,,,,,,,,,,,,,,
Connecticut,457,376,677,276,283,299,357,358,172,213,88,118,67,187,168,202,127,221,130,116,,,,,,,,,,,,,,,,,,,,,
Connecticut,191,163,214,83,47,118,105,157,195,196,125,109,93,181,155,241,158,163,200,119,,,,,,,,,,,,,,,,,,,,,
Connecticut,442,479,538,71,102,175,152,377,393,460,240,249,213,388,459,474,351,375,333,211,,,,,,,,,,,,,,,,,,,,,
Connecticut,439,448,641,170,181,312,317,407,286,579,340,314,263,402,406,421,250,269,387,254,,,,,,,,,,,,,,,,,,,,,
Connecticut,201,219,332,121,98,138,191,227,273,297,161,217,129,255,233,211,155,133,138,107,,,,,,,,,,,,,,,,,,,,,
Connecticut,359,375,488,236,187,189,147,178,121,275,148,128,122,184,162,197,148,122,149,93,,,,,,,,,,,,,,,,,,,,,
Connecticut,111,122,135,52,47,57,32,704,1635,1126,1448,1432,1402,597,49,33,20,68,16,7,,,,,,,,,,,,,,,,,,,,,
Delaware,25,22,33,33,148,177,114,155,119,181,127,133,110,78,76,58,74,105,75,79,,,,,,,,,,,,,,,,,,,,,
Delaware,121,102,132,128,105,312,285,441,519,622,396,552,398,299,259,283,269,312,285,407,,,,,,,,,,,,,,,,,,,,,
Delaware,21,28,29,51,20,107,67,92,104,160,96,154,123,103,50,58,104,146,127,130,,,,,,,,,,,,,,,,,,,,,
Delaware,0,0,0,0,66,50,16,27,30,21,37,34,38,29,32,36,59,45,33,25,,,,,,,,,,,,,,,,,,,,,
District of Columbia,11,17,25,14,16,10,62,116,74,61,42,0,0,35,40,121,103,84,79,100,,,,,,,,,,,,,,,,,,,,,
Florida,1,0,0,0,6,0,0,1,3,1,1,2,3,0,0,4,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,2,1,1,1,2,0,0,0,3,1,3,4,2,7,4,3,8,4,9,3,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,1,1,1,1,4,3,3,2,1,1,9,17,12,5,7,,,,,,,,,,,,,,,,,,,,,
Florida,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,2,2,1,3,0,2,0,0,2,1,0,0,4,0,6,0,0,1,,,,,,,,,,,,,,,,,,,,,
Florida,1,1,5,2,0,1,0,0,0,4,2,3,3,1,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,
Florida,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,1,1,1,1,0,1,0,0,0,0,1,1,5,6,2,7,9,5,6,1,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,1,1,3,0,2,0,1,0,3,1,4,3,2,1,1,4,8,3,5,3,,,,,,,,,,,,,,,,,,,,,
Florida,1,0,3,0,0,1,0,0,3,1,1,0,0,6,2,2,1,0,1,5,,,,,,,,,,,,,,,,,,,,,
Florida,1,0,1,0,0,0,0,0,3,1,1,4,3,1,3,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,2,0,0,0,0,0,0,2,2,1,1,0,0,0,0,2,1,2,0,3,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,
Florida,2,3,2,3,1,7,2,1,2,11,4,7,9,11,11,12,7,12,7,5,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,2,1,2,1,4,0,1,0,3,3,1,0,2,3,6,3,7,3,2,16,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,1,1,1,2,1,0,0,0,0,0,1,1,3,0,3,6,2,3,6,3,,,,,,,,,,,,,,,,,,,,,
Florida,3,1,1,1,2,2,3,3,3,11,8,9,8,13,7,17,20,9,11,16,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,3,0,0,0,0,0,0,0,0,3,1,2,0,2,1,3,1,1,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,1,0,3,0,0,3,0,2,3,4,0,4,2,6,1,5,7,12,4,2,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,1,1,0,2,0,1,5,2,5,7,4,3,3,8,11,11,7,5,,,,,,,,,,,,,,,,,,,,,
Florida,1,0,0,0,2,2,2,4,2,4,4,2,1,1,6,5,6,9,3,4,,,,,,,,,,,,,,,,,,,,,
Florida,9,6,3,6,5,1,0,0,7,8,6,5,13,8,16,10,7,21,8,6,,,,,,,,,,,,,,,,,,,,,
Florida,0,1,2,0,0,1,0,0,1,0,1,0,0,2,1,0,4,2,1,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,3,3,0,1,0,0,0,1,0,1,0,1,1,1,2,1,3,1,,,,,,,,,,,,,,,,,,,,,
Florida,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,4,7,6,3,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,4,3,5,1,3,0,2,2,3,6,4,3,3,4,2,7,5,8,5,3,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,1,0,0,1,3,0,0,0,1,0,1,3,0,2,3,6,6,4,,,,,,,,,,,,,,,,,,,,,
Florida,2,6,7,5,3,5,5,4,8,8,1,16,4,6,14,10,0,15,15,18,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,8,0,2,0,0,0,0,5,4,4,3,2,6,6,7,4,5,4,,,,,,,,,,,,,,,,,,,,,
Florida,10,5,10,6,4,4,3,4,8,6,4,9,6,7,5,4,16,17,12,19,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,1,1,0,0,0,0,4,4,1,3,3,1,6,8,11,6,4,1,,,,,,,,,,,,,,,,,,,,,
Florida,0,1,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,0,1,1,0,0,0,0,1,5,2,1,3,4,4,6,5,4,2,9,4,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,2,0,0,2,2,1,7,4,3,1,2,4,3,2,,,,,,,,,,,,,,,,,,,,,
Florida,0,0,0,0,0,0,0,0,0,2,2,1,0,2,2,1,2,1,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,4,4,3,6,3,5,3,0,11,8,3,1,6,11,8,7,10,5,7,6,,,,,,,,,,,,,,,,,,,,,
Florida,1,0,0,0,0,0,4,0,0,3,1,0,3,4,5,2,2,4,3,4,,,,,,,,,,,,,,,,,,,,,
